_id,food_item,calories,proteins,carbohydrates,fats,fibers,sugars,sodium,cholesterol
6846e41cf944a41ef73fa416,"Broccoli, Stalks,Raw",28.0,2.98,5.24,0.35,2.66,2.0040000000000004,27.0,0.0
6846e41cf944a41ef73fa417,"Brotwurst, Pork,Bf, Link",323.0,14.3,2.98,27.8,0.0,2.98,1112.0,63.0
6846e41cf944a41ef73fa418,"Brussels Speciesrouts, Cooked,Bld, Drnd,w/Salt",36.0,2.55,7.1,0.5,2.6,1.74,257.0,0.0
6846e41cf944a41ef73fa419,"Brussels Speciesrouts, Cooked,Bld, Drnd,Wo/Salt",36.0,2.55,7.1,0.5,2.6,1.74,21.0,0.0
6846e41cf944a41ef73fa41a,"Brussels Speciesrouts, Frz,Cooked, Bld,Drnd, w/Salt",42.0,3.64,8.32,0.39,4.1,2.08,259.0,0.0
6846e41cf944a41ef73fa41b,"Brussels Speciesrouts, Frz,Cooked, Bld,Drnd, Wo/Salt",42.0,3.64,8.32,0.39,4.1,2.08,15.0,0.0
6846e41cf944a41ef73fa41c,"Brussels Speciesrouts, Frz,Unprep",41.0,3.78,7.86,0.41,3.8,5.832600000000001,10.0,0.0
6846e41cf944a41ef73fa41d,"Brussels Speciesrouts, Raw",43.0,3.38,8.95,0.3,3.8,2.2,25.0,0.0
6846e41cf944a41ef73fa41e,Buckwheat,343.0,13.25,71.5,3.4,10.0,0.49,1.0,0.0
6846e41cf944a41ef73fa41f,"Buckwheat Flr, Whole-Groat",335.0,12.62,70.59,3.1,10.0,2.6,11.0,0.0
6846e41cf944a41ef73fa420,"Buckwheat Groats, Rstd,Cooked",92.0,3.38,19.94,0.62,2.7,0.9,4.0,0.0
6846e41cf944a41ef73fa421,"Buckwheat Groats, Rstd,Dry",346.0,11.73,74.95,2.71,10.3,8.53,11.0,0.0
6846e41cf944a41ef73fa422,"Buffalo, Free Range, Top Rnd Steak, Cooked (Shoshone Bannock)",146.0,32.51,0.0,1.8,0.0,0.0,41.0,82.0
6846e41cf944a41ef73fa423,"Buffalo, Free Range, Top Rnd Steak, Raw (Shoshone Bannock)",97.0,21.44,0.0,1.3,0.0,0.0,43.0,115.6
6846e41cf944a41ef73fa424,"Bulgur, Cooked",83.0,3.08,18.58,0.24,4.5,0.1,5.0,0.0
6846e41cf944a41ef73fa425,"Bulgur, Dry",342.0,12.29,75.87,1.33,12.5,0.41,17.0,0.0
6846e41cf944a41ef73fa426,"Burbot, Cooked,Dry Heat",115.0,24.76,0.0,1.04,0.0,0.074,124.0,77.0
6846e41cf944a41ef73fa427,"Burbot, Raw",90.0,19.31,0.0,0.81,0.0,0.0,97.0,60.0
6846e41cf944a41ef73fa428,"Burdock Root, Cooked,Bld, Drnd,w/Salt",88.0,2.09,21.15,0.14,1.8,3.55,240.0,0.0
6846e41cf944a41ef73fa429,"Burdock Root, Cooked,Bld, Drnd,Wo/Salt",88.0,2.09,21.15,0.14,1.8,3.55,4.0,0.0
6846e41cf944a41ef73fa42a,"Burdock Root, Raw",72.0,1.53,17.34,0.15,3.3,2.9,5.0,0.0
6846e41cf944a41ef73fa42b,"Burger King, Chsbrgr",286.0,14.57,23.71,14.81,1.0,4.49,602.0,45.0
6846e41cf944a41ef73fa42c,"Burger King, Chick Strips",292.0,18.2,20.49,15.25,1.3,0.0,859.0,44.0
6846e41cf944a41ef73fa42d,"Burger King, Croissan'Wich w/ Egg & Chs",283.0,10.35,24.79,15.78,0.7,4.03,650.0,139.0
6846e41cf944a41ef73fa42e,"Burger King, Croissan'Wich w/ Sausage & Chs",376.0,13.73,23.0,25.45,0.7,3.36,782.0,43.0
6846e41cf944a41ef73fa42f,"Burger King, Croissan'Wich w/ Sausage, Egg & Chs",308.0,12.09,15.9,21.78,1.8,3.12,577.0,123.0
6846e41cf944a41ef73fa430,"Burger King, Double Cheeseburger",282.0,16.83,17.43,16.13,1.2400000000000002,4.17,562.0,109.4
6846e41cf944a41ef73fa431,"Burger King, Double Whopper, No Chs",252.0,13.94,13.74,15.66,1.4,3.52,289.0,46.0
6846e41cf944a41ef73fa432,"Burger King, Double Whopper, w/ Chs",266.0,14.47,13.52,17.06,1.6,3.61,387.0,47.0
6846e41cf944a41ef73fa433,"Burger King, French Fr",280.0,3.23,38.7,12.48,2.9,0.51,279.0,15.6
6846e41cf944a41ef73fa434,"Burger King, French Toast Stks",349.0,6.0,41.21,17.74,1.4,9.89,428.0,0.0
6846e41cf944a41ef73fa435,"Burger King, Hamburger",261.0,14.85,26.76,10.55,1.0,5.6,461.0,35.0
6846e41cf944a41ef73fa436,"Burger King, Hash Brown Rounds",302.0,2.8,29.37,19.3,2.3,0.63,568.0,0.0
6846e41cf944a41ef73fa437,"Burger King, Onion Rings",417.0,3.86,43.58,25.23,2.7,5.43,776.0,22.0
6846e41cf944a41ef73fa438,"Burger King, Original Chick Sndwch",286.0,12.14,26.22,14.69,2.4,3.02,638.0,31.0
6846e41cf944a41ef73fa439,"Burger King, Premium Fish Sndwch",260.0,10.29,26.69,12.45,0.9,3.53,602.0,31.0
6846e41cf944a41ef73fa43a,"Burger King, Vanilla Shake",168.0,3.19,19.03,8.74,0.0,11.67,100.0,31.0
6846e41cf944a41ef73fa43b,"Burger King, Whopper,No Chs",233.0,10.74,18.55,12.84,1.8,4.22,313.0,30.0
6846e41cf944a41ef73fa43c,"Burger King, Whopper,w/ Chs",250.0,11.19,16.7,15.33,1.0,4.11,453.0,36.0
6846e41cf944a41ef73fa43d,"Burrito, Bean and Cheese, Frozen",221.0,7.07,34.01,6.3,3.4,3.21,351.0,2.0
6846e41cf944a41ef73fa43e,"Burrito, Bf & Bean, Frz",239.0,7.26,30.84,9.61,4.2,0.7,587.0,8.0
6846e41cf944a41ef73fa43f,"Burrito, Bf & Bean, Microwaved",298.0,8.73,38.95,11.94,6.9,1.36,659.0,9.0
6846e41cf944a41ef73fa440,"Butter Oil, Anhydrous",876.0,0.28,0.0,99.48,0.0,0.0,2.0,256.0
6846e41cf944a41ef73fa441,"Butter Replcmnt, Wo/Fat, Pdr",373.0,2.0,89.0,1.0,0.0,5.3,1200.0,2.0
6846e41cf944a41ef73fa442,"Butter, lt,Stk, w/Salt",499.0,3.3,0.0,55.1,0.0,0.0,450.0,106.0
6846e41cf944a41ef73fa443,"Butter, lt,Stk, Wo/Salt",499.0,3.3,0.0,55.1,0.0,0.0,36.0,106.0
6846e41cf944a41ef73fa444,"Butter, Whipped,w/ Salt",718.0,0.49,2.87,78.3,0.0,0.06,583.0,225.0
6846e41cf944a41ef73fa445,"Butter, with Salt",717.0,0.85,0.06,81.11,0.0,0.06,643.0,215.0
6846e41cf944a41ef73fa446,"Butter, Without Salt",717.0,0.85,0.06,81.11,0.0,0.06,11.0,215.0
6846e41cf944a41ef73fa447,"Butterbur,(Fuki),Raw",14.0,0.39,3.61,0.04,0.76,2.572,7.0,0.0
6846e41cf944a41ef73fa448,"Butterbur, Canned",3.0,0.11,0.38,0.13,0.0,0.004,4.0,0.0
6846e41cf944a41ef73fa449,"Butterbur, Cooked,Bld, Drnd,w/Salt",8.0,0.23,2.16,0.02,2.84,3.774,240.0,0.0
6846e41cf944a41ef73fa44a,"Butterbur, Cooked,Bld, Drnd,Wo/Salt",8.0,0.23,2.16,0.02,2.68,3.5380000000000003,4.0,0.0
6846e41cf944a41ef73fa44b,"Butterfish, Cooked,Dry Heat",187.0,22.15,0.0,10.28,0.0,0.0,114.0,83.0
6846e41cf944a41ef73fa44c,"Butterfish, Raw",146.0,17.28,0.0,8.02,0.0,0.02,89.0,65.0
6846e41cf944a41ef73fa44d,"Butternuts, Dried",612.0,24.9,12.05,56.98,4.7,2.946,1.0,0.0
6846e41cf944a41ef73fa44e,"Babyfood, Multigrain whole grain cereal, dry fortified",407.0,6.67,80.06,6.67,6.7,26.67,33.0,0.0
6846e41cf944a41ef73fa44f,"Babyfood, beverage, GERBER GRADUATE FRUIT SPLASHERS",31.0,0.0,7.4,0.0,0.0,6.12,11.0,0.0
6846e41cf944a41ef73fa450,"Babyfood, meat, turkey sticks, junior",188.0,13.7,1.4,14.2,0.2,1.4,295.0,65.0
6846e41cf944a41ef73fa451,Badam Shakers,104.0,3.0,13.0,4.5,0.0,13.0,0.105,0.0
6846e41cf944a41ef73fa452,Badam drink mix - MTR - 500g,382.0,4.8,80.0,4.8,1.1,76.0,0.132,0.0
6846e41cf944a41ef73fa453,Bagels,274.0,9.8,55.2,3.122,2.3,6.0,344.0,0.0
6846e41cf944a41ef73fa454,Bagrry's - 500g,403.0,9.67,70.648,6.0,10.7,5.0,117.6776,15.6
6846e41cf944a41ef73fa455,Baked Churro Bites,43.0,1.0,4.0,2.0,0.0,0.0,474.8,2.4
6846e41cf944a41ef73fa456,"Baking chocolate, unsweetened, squares",642.0,14.32,28.42,52.31,16.6,0.91,24.0,2.0
6846e41cf944a41ef73fa457,Bambino Vermicelli - 90g,361.0,10.5,77.5,1.0,3.0,0.0,0.0,0.0
6846e41cf944a41ef73fa458,Banana,116.0,43.4,47.1,16.1,6.5,44.1,307.0,13.0
6846e41cf944a41ef73fa459,Banana Chips - Ela,519.0,2.3,58.4,33.6,7.7,35.34,0.015,2.0
6846e41cf944a41ef73fa45a,Banana chips,548.0,1.7,62.92,32.0,2.8,0.0,137.01,7.4
6846e41cf944a41ef73fa45b,Banana chips - Kozhi,511.0,2.5,65.7,27.3,7.9,34.56,146.702,4.4
6846e41cf944a41ef73fa45c,Barbara Dee,515.0,3.9,67.1,26.72,2.0,35.8,290.0,9.4
6846e41cf944a41ef73fa45d,Barramundi - The Better Fish,88.0,18.584,0.0,1.327,0.0,0.0,196.8,68.8
6846e41cf944a41ef73fa45e,Barritas alteza de platano y chocolate,424.0,5.8,69.0,13.0,10.7,29.0,0.4,0.8
6846e41cf944a41ef73fa45f,Basil seed drink,150.0,0.0,38.0,0.0,0.0,36.0,9.6,0.0
6846e41cf944a41ef73fa460,Bavaria mango passion,148.8,0.188,22.916,0.0,0.0,20.0,0.2247999999999999,0.0
6846e41cf944a41ef73fa461,Bear Naked,423.0,6.6,66.9,13.826,7.0,35.2,200.0,11.4
6846e41cf944a41ef73fa462,Beef Steak,157.0,27.5,32.4,9.4,0.5,24.6,180.0,68.0
6846e41cf944a41ef73fa463,Bestprice Udon - Topvalu - 71g,240.0,50.8,1.8,6.2,0.0,0.1,131.4,122.0
6846e41cf944a41ef73fa464,"Beverages, OCEAN SPRAY, Cran Raspberry Juice Drink",49.0,0.28,11.96,0.0,0.6,11.4,14.0,0.0
6846e41cf944a41ef73fa465,"Beverages, OCEAN SPRAY, Cranberry-Apple Juice Drink, bottled",56.0,0.29,13.68,0.0,0.6,13.12,19.0,0.0
6846e41cf944a41ef73fa466,"Beverages, OCEAN SPRAY, White Cranberry Peach",45.0,0.13,11.88,0.01,0.6,11.32,11.0,0.0
6846e41cf944a41ef73fa467,Bhindi - Ashoka,35.0,1.0,6.0,0.542,1.4,1.952,215.0,2.2
6846e41cf944a41ef73fa468,Bhujia,609.0,14.0,37.0,45.0,6.0,0.0,1.995,0.0
6846e41cf944a41ef73fa469,Bhujia - Haldiram - 400,571.0,11.429,42.857,40.0,4.3,2.857,2.0,0.0
6846e41cf944a41ef73fa46a,Bhujia sev - Haldiram's - 400g,592.0,18.85,37.14,43.5,4.688000000000001,0.0,91.2102,0.0
6846e41cf944a41ef73fa46b,Bikaneri Bhujia - Kurkure - 18g,627.0,11.8,33.5,49.5,11.14,1.0,2.596,0.0
6846e41cf944a41ef73fa46c,Bikano Rasgolla,320.0,2.88,74.72,0.0,1.778,74.72,0.1,0.0
6846e41cf944a41ef73fa46d,Bingo Mad Angles PIZZA..AAAAH - ITC - 36.5g,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
6846e41cf944a41ef73fa46e,Biscuits,263.0,6.1,47.4,6.76,3.33,19.0,670.0,38.2
6846e41cf944a41ef73fa46f,Biscute - good,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
6846e41cf944a41ef73fa470,Bisleri - 500ml,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
6846e41cf944a41ef73fa471,Bisleri Water - 250ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6846e41cf944a41ef73fa472,Black Bourbon,470.0,5.2,75.8,16.2,1.4,42.8,0.0,3.6
6846e41cf944a41ef73fa473,Blueberries,347.0,2.333,82.667,0.0,3.28,43.333,0.0,0.0
6846e41cf944a41ef73fa474,Blueberry Cream Muffins,264.0,4.0,32.0,13.0,0.0,13.0,347.2,24.2
6846e41cf944a41ef73fa475,Boisson soja,41.0,1.9,2.8,0.8,0.4,1.95,0.15,0.0
6846e41cf944a41ef73fa476,Bolacha Manteiga Belgas - Chabrior,478.0,7.1,72.2,17.6,0.0,32.1,0.6,3.6
6846e41cf944a41ef73fa477,Boost - 500g,373.0,0.0,80.0,2.5,0.0,9.5,215.2,0.0
6846e41cf944a41ef73fa478,Bounty minis - Mars nederland - 427.5g,140.0,11.8708,15.458000000000002,7.4,5.840000000000001,14.1,0.07,0.0
6846e41cf944a41ef73fa479,Bourbon,475.0,6.0,17.1,74.3,7.18,9.0,1.0,16.0
6846e41cf944a41ef73fa47a,Bourbon - Britannia - 120g,488.0,72.0,7.7,20.0,0.0,2.2,37.5,34.6
6846e41cf944a41ef73fa47b,Bourbon - Britannia - 60g,488.0,5.0,72.0,20.0,1.4286,37.5,0.0,3.6
6846e41cf944a41ef73fa47c,Bourn Vita,455.0,6.7,73.5,15.1,7.2,34.2,0.705,4.4
6846e41cf944a41ef73fa47d,Bournvita biscuit - Cadbury,457.0,7.3,73.6,15.3,7.2,30.0,0.902,4.4
6846e41cf944a41ef73fa47e,Bovonto,68.0,0.0,17.0,0.0,0.0,17.0,1.4,2.0
6846e41cf944a41ef73fa47f,Bread,467.0,4.5,95.5,49.5,8.9,28.9,577.0,273.0
6846e41cf944a41ef73fa480,Bread - iD,285.0,0.0,0.8,2.9,0.0,1.5,55.2,99.8
6846e41cf944a41ef73fa481,Bread sticks Sesame,430.0,12.31,75.82,7.87,3.1,4.4,0.125,0.8
6846e41cf944a41ef73fa482,Bread sticks herb,395.0,8.2,68.5,9.8,8.352,2.7,0.0,0.0
6846e41cf944a41ef73fa483,"Bread, french",272.0,10.75,51.88,2.42,2.2,4.62,602.0,0.0
6846e41cf944a41ef73fa484,Breakfast Protein Bar Apricot Fig - Yoga Bar - 50g,444.0,7.0,2.7,15.0,18.4,61.0,16.4,16.0
6846e41cf944a41ef73fa485,Breakfast Tart,372.0,4.0,76.8,3.2299999999999995,1.5,4.9,361.0,0.0
6846e41cf944a41ef73fa486,Breakfast protein bar - Yoga Bar - 50g,430.0,16.0,62.2,14.6,13.8,15.8,0.0,0.8
6846e41cf944a41ef73fa487,Britannia - 78g,0.0,8.4,78.9,10.7,0.0,21.9,0.0,0.0
6846e41cf944a41ef73fa488,Britannia Good day Chocolate Cookies,512.0,6.1,68.0,24.0,2.0940000000000003,33.4,0.51,1.4
6846e41cf944a41ef73fa489,Britannia Nutri Choice Digestive - 50g,497.0,0.0,8.0,13.226,0.0,2.4,68.4,77.6
6846e41cf944a41ef73fa48a,Britannia Nutrichoice Digestive - britannnia - 250g,21.0,6.0,2.5,10.0,14.5,68.0,8.0,0.0
6846e41cf944a41ef73fa48b,Britannia Treat,492.0,5.0,73.0,20.0,2.2286,36.5,0.0,4.2
6846e41cf944a41ef73fa48c,Britannia cake - 120g,405.0,5.0,50.0,17.0,0.0,26.5,308.8,22.2
6846e41cf944a41ef73fa48d,Britannia treat Croissant Mixed Fruit - 47g,404.0,5.5,59.0,16.2,9.68,26.2,2.0,0.0
6846e41cf944a41ef73fa48e,Broccoli,219.0,32.6,49.5,30.3,9.4,23.5,771.0,138.0
6846e41cf944a41ef73fa48f,Brown Bread,248.0,7.8,48.0,1.7,5.0,2.4,1.125,0.0
6846e41cf944a41ef73fa490,Brown Bread - Kwality - 400g,264.0,5.848,15.428,11.813999999999998,1.42,8.422,488.0,144.0
6846e41cf944a41ef73fa491,Brown bread - Britannia - 400g,246.0,8.4,51.0,1.6,3.0,1.9,1.405,0.0
6846e41cf944a41ef73fa492,Bru instant Coffee,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6846e41cf944a41ef73fa493,Brunos,4.0,7.8,50.3,10.0,5.731999999999999,50.0,0.0,0.0
6846e41cf944a41ef73fa494,Brut - 283g,283.0,10.48,40.316,9.752,2.18,31.196000000000005,407.0,79.2
6846e41cf944a41ef73fa495,Budweiser Beats - AB InBev - 250ml,39.0,0.0,9.0,0.0,0.36,9.0,1.6,0.0
6846e41cf944a41ef73fa496,Bullet coffee - Mad coffee,2100.0,20.0,50.0,220.0,20.0,19.8,10.0,307.4
6846e41cf944a41ef73fa497,Butter,315.0,37.8,25.5,15.6,1.2,1.0,555.0,119.0
6846e41cf944a41ef73fa498,Butter Bite,150.0,2.0,20.0,7.0,1.3658,5.0,1.0,0.0
6846e41cf944a41ef73fa499,Butter Bonn Biscuits,503.0,7.2,74.3,19.4,0.9,26.5,0.87,0.0
6846e41cf944a41ef73fa49a,Butter Chakli - Charliee - 105g,533.0,6.67,60.0,30.0,0.32,3.33,6.67,0.0
6846e41cf944a41ef73fa49b,Butter cookies,481.0,7.5,68.9,19.5,1.98,25.0,344.6,0.0
6846e41cf944a41ef73fa49c,Buttermilk Pancakes,450.0,15.0,64.0,14.0,8.0,10.0,441.4,0.0
6846e41cf944a41ef73fa49d,"Cabbage, Chinese (Pak-Choi),Cooked, Bld,Drnd, w/Salt",12.0,1.56,1.78,0.16,1.0,0.83,270.0,0.0
6846e41cf944a41ef73fa49e,"Cabbage, Chinese (Pak-Choi),Cooked, Bld,Drnd, Wo/Salt",12.0,1.56,1.78,0.16,1.0,0.83,34.0,0.0
6846e41cf944a41ef73fa49f,"Cabbage, Chinese (Pak-Choi),Raw",13.0,1.5,2.18,0.2,1.0,1.18,65.0,0.0
6846e41cf944a41ef73fa4a0,"Cabbage, Chinese (Pe-Tsai),Cooked, Bld,Drnd, w/Salt",14.0,1.5,2.41,0.17,1.7,2.4752,245.0,0.0
6846e41cf944a41ef73fa4a1,"Cabbage, Chinese (Pe-Tsai),Cooked, Bld,Drnd, Wo/Salt",14.0,1.5,2.41,0.17,1.7,2.34,9.0,0.0
6846e41cf944a41ef73fa4a2,"Cabbage, Chinese (Pe-Tsai),Raw",16.0,1.2,3.23,0.2,1.2,1.41,9.0,0.0
6846e41cf944a41ef73fa4a3,"Cabbage, Cooked,Bld, Drnd,Wo/Salt",23.0,1.27,5.51,0.06,1.9,2.79,8.0,0.0
6846e41cf944a41ef73fa4a4,"Cabbage, Common (Danish, Domestic,&Pointed Types),Stored, Raw",24.0,1.21,5.37,0.18,2.3,3.652,18.0,0.0
6846e41cf944a41ef73fa4a5,"Cabbage, Common,Cooked, Bld,Drnd, w/Salt",23.0,1.27,5.51,0.06,1.9,2.79,255.0,0.0
6846e41cf944a41ef73fa4a6,"Cabbage, Common,Freshly Harvest, Raw",24.0,1.21,5.37,0.18,2.3,3.652,18.0,0.0
6846e41cf944a41ef73fa4a7,"Cabbage, Japanese Style, Frsh,Pickled",30.0,1.6,5.67,0.1,3.1,1.3,277.0,0.0
6846e41cf944a41ef73fa4a8,"Cabbage, Kimchi",15.0,1.1,2.4,0.5,1.6,1.06,498.0,0.0
6846e41cf944a41ef73fa4a9,"Cabbage, Mustard,Salted",28.0,1.1,5.63,0.1,3.1,1.4,717.0,0.0
6846e41cf944a41ef73fa4aa,"Cabbage, Napa,Cooked",12.0,1.1,2.23,0.17,0.96,2.03,11.0,0.0
6846e41cf944a41ef73fa4ab,"Cabbage, Raw",25.0,1.28,5.8,0.1,2.5,3.2,18.0,0.0
6846e41cf944a41ef73fa4ac,"Cabbage, Red,Cooked, Bld,Drnd, w/Salt",29.0,1.51,6.94,0.09,2.6,3.32,244.0,0.0
6846e41cf944a41ef73fa4ad,"Cabbage, Red,Cooked, Bld,Drnd, Wo/Salt",29.0,1.51,6.94,0.09,2.6,3.32,28.0,0.0
6846e41cf944a41ef73fa4ae,"Cabbage, Red,Raw",31.0,1.43,7.37,0.16,2.1,3.83,27.0,0.0
6846e41cf944a41ef73fa4af,"Cabbage, Savoy,Cooked, Bld,Drnd, w/Salt",24.0,1.8,5.41,0.09,2.8,2.59,260.0,0.0
6846e41cf944a41ef73fa4b0,"Cabbage, Savoy,Cooked, Bld,Drnd, Wo/Salt",24.0,1.8,5.41,0.09,2.8,2.444,24.0,0.0
6846e41cf944a41ef73fa4b1,"Cabbage, Savoy,Raw",27.0,2.0,6.1,0.1,3.1,2.27,28.0,0.0
6846e41cf944a41ef73fa4b2,"Cake, Angelfood,Commly Prep",258.0,5.9,57.8,0.8,1.5,41.8862,749.0,0.0
6846e41cf944a41ef73fa4b3,"Cake, Angelfood,Dry Mix",366.0,6.4,86.13,0.27,0.5,61.33,822.0,0.0
6846e41cf944a41ef73fa4b4,"Cake, Angelfood,Dry Mix, Prep",257.0,6.1,58.7,0.3,0.2,30.51,511.0,0.0
6846e41cf944a41ef73fa4b5,"Cake, Boston Cream Pie, Commly Prep",252.0,2.4,42.9,8.5,1.4,36.11,254.0,37.0
6846e41cf944a41ef73fa4b6,"Cake, Cherry Fudge w/Choc Frstng",264.0,2.4,38.0,12.5,0.5,32.94,164.0,42.0
6846e41cf944a41ef73fa4b7,"Cake, Choc,Commly Prep w/ Choc Frstng, in-Store Bakery",389.0,3.48,52.84,20.05,2.2,39.96,348.0,22.0
6846e41cf944a41ef73fa4b8,"Cake, Choc,Prep From Recipe Wo/Frstng",371.0,5.3,53.4,15.1,1.6,23.92,315.0,58.0
6846e41cf944a41ef73fa4b9,"Cake, Fruitcake,Commly Prep",324.0,2.9,61.6,9.1,3.7,27.42,101.0,5.0
6846e41cf944a41ef73fa4ba,"Cake, Gingerbread,Dry Mix",437.0,4.4,74.6,13.8,1.7,46.62,657.0,0.0
6846e41cf944a41ef73fa4bb,"Cake, Gingerbread,Prep From Recipe",356.0,3.9,49.2,16.4,4.3,23.868,327.0,32.0
6846e41cf944a41ef73fa4bc,"Cake, Pnappl Upside-Down, Prep From Recipe",319.0,3.5,50.5,12.1,0.8,9.686,319.0,22.0
6846e41cf944a41ef73fa4bd,"Cake, Pound,Bimbo Bakeries Usa, Panque Casero, Home Bkd Style",418.0,6.62,48.94,21.7,1.0,28.77,357.0,30.6
6846e41cf944a41ef73fa4be,"Cake, Pound,Commly Prep, Butter (Includes Frsh & Frozen)",353.0,5.0,53.64,13.96,0.6,33.36,377.0,66.0
6846e41cf944a41ef73fa4bf,"Cake, Pound,Commly Prep, Fat-Free",283.0,5.4,61.0,1.2,1.1,34.34,341.0,0.0
6846e41cf944a41ef73fa4c0,"Cake, Pound,Commly Prep, Other Than All Butter, Enr",389.0,5.2,52.5,17.9,1.0,10.28,400.0,58.0
6846e41cf944a41ef73fa4c1,"Cake, Pound,Commly Prep, Other Than All Butter, Unenr",389.0,5.2,52.5,17.9,1.0,10.28,400.0,58.0
6846e41cf944a41ef73fa4c2,"Cake, Pudding-Type, Carrot,Dry Mix",415.0,5.1,79.2,9.8,7.340000000000001,38.56,567.0,0.0
6846e41cf944a41ef73fa4c3,"Cake, Pudding-Type, Choc,Dry Mix",391.0,4.6,80.16,8.14,2.3,39.53,767.0,0.0
6846e41cf944a41ef73fa4c4,"Cake, Pudding-Type, German Choc, Dry Mix",350.0,4.17,81.25,3.24,2.1,42.13,841.0,0.0
6846e41cf944a41ef73fa4c5,"Cake, Pudding-Type, Marble,Dry Mix",416.0,3.4,79.5,11.7,2.9,35.71,519.0,0.0
6846e41cf944a41ef73fa4c6,"Cake, Pudding-Type, White,Enr, Dry Mix",423.0,3.9,80.9,9.5,0.7,48.95,665.0,0.0
6846e41cf944a41ef73fa4c7,"Cake, Pudding-Type, White,Unenr, Dry Mix",423.0,3.9,81.0,9.5,0.7,36.55,665.0,0.0
6846e41cf944a41ef73fa4c8,"Cake, Pudding-Type, Yel,Dry Mix",423.0,4.0,80.0,9.8,0.7,44.21,860.0,0.0
6846e41cf944a41ef73fa4c9,"Cake, Shortcake,Biscuit-Type, Prep From Recipe",346.0,6.1,48.5,14.2,8.68,10.48,506.0,3.0
6846e41cf944a41ef73fa4ca,"Cake, Snack Cakes, Creme-Filled, Choc w/ Frstng",399.0,3.63,60.31,15.93,3.2,37.76,332.0,0.0
6846e41cf944a41ef73fa4cb,"Cake, Snack Cakes, Creme-Filled, Speciesonge",374.0,3.47,64.03,11.54,1.0,37.3,470.0,41.0
6846e41cf944a41ef73fa4cc,"Cake, Snk Cakes, Creme-Filled, Choc w/ Frstng, L-F, w/ Add Fiber",409.0,3.71,69.37,13.0,14.9,33.42,483.0,93.0
6846e41cf944a41ef73fa4cd,"Cake, Snk Cakes, Not Choc, w/ Icing Or Filling, L-F, w/ Add Fiber",412.0,3.71,74.3,11.14,14.9,29.71,316.0,93.0
6846e41cf944a41ef73fa4ce,"Cake, Speciesonge,Commly Prep",290.0,5.4,61.0,2.7,0.5,36.66,623.0,102.0
6846e41cf944a41ef73fa4cf,"Cake, Speciesonge,Prep From Recipe",297.0,7.3,57.7,4.3,5.2,4.48,228.0,170.0
6846e41cf944a41ef73fa4d0,"Cake, White,Dry Mix, Speciesl Dietary (Incl Lemon-Flavored)",397.0,3.0,79.6,8.4,7.2,20.5,260.0,0.0
6846e41cf944a41ef73fa4d1,"Cake, White,Prep From Recipe w/Cocnt Frstng",356.0,4.4,63.2,10.3,1.0,57.39,284.0,1.0
6846e41cf944a41ef73fa4d2,"Cake, White,Prep From Recipe Wo/Frstng",357.0,5.4,57.2,12.4,0.8,35.49,327.0,2.0
6846e41cf944a41ef73fa4d3,"Cake, Yel,Commly Prep, w/ Choc Frstng, in-Store Bakery",379.0,3.16,55.36,17.75,1.5,39.22,310.0,16.0
6846e41cf944a41ef73fa4d4,"Cake, Yel,Commly Prep, w/Vanilla Frstng",391.0,2.99,56.2,17.91,0.3,41.79,269.0,75.0
6846e41cf944a41ef73fa4d5,"Cake, Yel,Enr, Dry Mix",374.0,3.7,81.92,3.5,1.2,43.29,728.0,0.0
6846e41cf944a41ef73fa4d6,"Cake, Yel,lt, Dry Mix",404.0,4.7,84.1,5.5,1.3,39.8334,604.0,0.0
6846e41cf944a41ef73fa4d7,"Cake, Yel,Prep From Recipe Wo/Frstng",361.0,5.3,53.0,14.6,0.7,27.5,343.0,54.0
6846e41cf944a41ef73fa4d8,"Cake, Yel,Unenr, Dry Mix",432.0,4.4,78.1,11.6,1.1,30.699,657.0,2.0
6846e41cf944a41ef73fa4d9,Campbell'S Brn Sugar&Bacon Flav Bkd Bns,123.0,3.85,23.08,1.92,6.2,10.0,362.0,4.0
6846e41cf944a41ef73fa4da,"Campbell'S Chnky, Healthy Requst Microwavbl ,Chick Nodle Soup",49.0,2.86,6.94,1.02,0.4,0.41,167.0,6.0
6846e41cf944a41ef73fa4db,"Campbell'S Chunky Microwavable Bwls, Chck Dmplings Soup",78.0,3.27,7.35,3.67,1.2,0.82,363.0,10.0
6846e41cf944a41ef73fa4dc,"Campbell'S Chunky Soups, Bf Rib Rst Potatoes Herbs Soup",44.0,2.86,6.94,0.41,0.8,2.45,363.0,4.0
6846e41cf944a41ef73fa4dd,"Campbell'S Chunky Soups, Bf w/ Country Veg Soup",53.0,3.27,7.35,1.22,1.2,1.63,376.0,6.0
6846e41cf944a41ef73fa4de,"Campbell'S Chunky Soups, Bf w/ White & Wild Rice Soup",57.0,3.27,9.8,0.61,0.8,2.04,363.0,4.0
6846e41cf944a41ef73fa4df,"Campbell'S Chunky Soups, Bkd Potato Cheddar Bacon Bits Soup",78.0,2.04,9.39,3.67,0.8,1.25,322.0,4.0
